rank,source_row_index,client_id,fraud_risk_score,profile_fraud_label,split,model_name,tx_count_total,tx_amount_sum,tx_amount_mean,tx_freq_per_day,top_email_domain,identity_present,low_history_flag,history_support_score
1532,168335,18301__131,0.9700341420481203,0,val,catboost_v1_1_longrun,2,80.67699999999999,40.3385,2.0,hotmail.com,1,1,0.2
1533,18092,16115_143.0_75,0.9700201253539722,1,train,catboost_v1_1_longrun,1,450.0,450.0,1.0,gmail.com,1,1,0.1
1534,142317,16326_272.0_57,0.9700139518704904,1,test,catboost_v1_1_longrun,1,100.0,100.0,1.0,aol.com,1,1,0.1
1535,68022,3154__140,0.9700124797159956,1,train,catboost_v1_1_longrun,15,537.522,35.8348,1.076863634664041,gmail.com,1,0,1.0
1536,40812,18282__33,0.970007609131352,1,train,catboost_v1_1_longrun,1,61.915,61.915,1.0,gmail.com,1,1,0.1
1537,165089,1164__67,0.9699959645772048,1,test,catboost_v1_1_longrun,18,534.5360000000001,29.69644444444445,2.7273492522236875,gmail.com,1,0,1.0
1538,28962,2256__43,0.9699842522311217,1,test,catboost_v1_1_longrun,9,436.631,48.51455555555556,0.2065642593890309,gmail.com,1,0,0.9
1539,37177,11626__61,0.9699037457249559,1,train,catboost_v1_1_longrun,1,102.472,102.472,1.0,gmail.com,1,1,0.1
1540,34129,1976__124,0.9698918802223634,1,train,catboost_v1_1_longrun,5,277.399,55.4798,0.1296180169043497,hotmail.com,1,0,0.5
1541,108818,6335_184.0_92,0.9698304581763328,1,train,catboost_v1_1_longrun,1,300.0,300.0,1.0,gmail.com,1,1,0.1
1542,19287,9633__30,0.9698284589068893,1,train,catboost_v1_1_longrun,47,2306.111,49.0661914893617,0.379691586607419,gmail.com,1,0,1.0
1543,156930,11106_476.0_112,0.9698210757820558,0,train,catboost_v1_1_longrun,2,700.0,350.0,2.0,gmail.com,1,1,0.2
1544,59036,15885__146,0.9697955211529125,1,train,catboost_v1_1_longrun,14,576.8050000000001,41.20035714285715,14.0,gmail.com,1,0,1.0
1545,154655,5812__21,0.9697850028157702,0,train,catboost_v1_1_longrun,20,1119.476,55.9738,9.010606234421768,gmail.com,1,0,1.0
1546,14079,7255__169,0.9697687159953473,1,train,catboost_v1_1_longrun,2,108.45,54.225,2.0,gmail.com,1,1,0.2
1547,73959,16136__68,0.9697589627979941,0,val,catboost_v1_1_longrun,6,197.695,32.94916666666666,1.4338027857372029,gmail.com,1,0,0.6
1548,142724,1976__55,0.9697278796606273,1,train,catboost_v1_1_longrun,1,32.356,32.356,1.0,gmail.com,1,1,0.1
1549,53151,5812__83,0.9697194866998962,0,test,catboost_v1_1_longrun,17,522.768,30.75105882352941,0.2132046363879697,gmail.com,1,0,1.0
1550,154745,9633__78,0.9697107948889054,1,train,catboost_v1_1_longrun,25,853.349,34.13396,1.6788225857598538,gmail.com,1,0,1.0
1551,77156,16346__110,0.969709137205593,1,train,catboost_v1_1_longrun,3,84.406,28.13533333333333,3.0,gmail.com,1,1,0.3
1552,142774,13832__24,0.9696942343330712,0,train,catboost_v1_1_longrun,12,715.1469999999999,59.59558333333333,0.3466115279758093,gmail.com,1,0,1.0
1553,51525,13413__79,0.9696873497468187,1,train,catboost_v1_1_longrun,4,558.0989999999999,139.52474999999998,4.0,hotmail.com,1,1,0.4
1554,53311,16346__161,0.9696590262341264,0,train,catboost_v1_1_longrun,15,508.869,33.924600000000005,2.1571992363248382,gmail.com,1,0,1.0
1555,123197,8755__14,0.9696589943799616,1,val,catboost_v1_1_longrun,6,450.776,75.12933333333332,6.0,gmail.com,1,0,0.6
1556,159237,7585_310.0_60,0.9696404455707203,0,train,catboost_v1_1_longrun,1,250.0,250.0,1.0,gmail.com,1,1,0.1
1557,20241,14276__92,0.9696187361066313,1,val,catboost_v1_1_longrun,9,367.416,40.824,9.0,hotmail.com,1,0,0.9
1558,37623,10876__19,0.9696067039731636,1,train,catboost_v1_1_longrun,11,427.189,38.83536363636363,0.6477741623715733,hotmail.com,1,0,1.0
1559,6887,10568__84,0.9695912592743484,1,val,catboost_v1_1_longrun,13,598.355,46.027307692307694,0.4218700879008695,hotmail.com,1,0,1.0
1560,131840,9633__154,0.9695723736446269,1,train,catboost_v1_1_longrun,18,656.9739999999999,36.49855555555556,1.2919776429383187,gmail.com,1,0,1.0
1561,170369,8755__158,0.9695719116563832,0,val,catboost_v1_1_longrun,5,169.808,33.9616,0.342764650808512,hotmail.com,1,0,0.5
1562,101063,3804_158.0_167,0.9695668058757158,1,test,catboost_v1_1_longrun,1,150.0,150.0,1.0,gmail.com,1,1,0.1
1563,138917,15885__32,0.9695518179632961,1,train,catboost_v1_1_longrun,44,1135.654,25.810318181818182,0.4185758445755307,gmail.com,1,0,1.0
1564,117948,1893_272.0_28,0.969535371134119,1,train,catboost_v1_1_longrun,2,400.0,200.0,0.0956220802893453,gmail.com,1,1,0.2
1565,116053,5365__-230,0.9694869971959795,0,train,catboost_v1_1_longrun,4,106.339,26.58475,0.7729157441326839,gmail.com,1,1,0.4
1566,62193,5812__22,0.9694813374576463,0,train,catboost_v1_1_longrun,47,2149.7200000000003,45.738723404255325,0.7585587234813601,gmail.com,1,0,1.0
1567,96555,2877__101,0.969480862017655,1,train,catboost_v1_1_longrun,1,53.019,53.019,1.0,,1,1,0.1
1568,60855,10393_512.0_103,0.9694761744232088,1,val,catboost_v1_1_longrun,1,300.0,300.0,1.0,gmail.com,1,1,0.1
1569,70855,12184__134,0.9694742609194168,1,train,catboost_v1_1_longrun,1,35.966,35.966,1.0,gmail.com,1,1,0.1
1570,55034,15885__14,0.9694412067022642,0,train,catboost_v1_1_longrun,74,3615.3870000000006,48.85658108108109,0.5438419401520386,gmail.com,1,0,1.0
1571,10593,16062__1,0.9693855490612989,1,val,catboost_v1_1_longrun,8,352.212,44.0265,0.0637424215959914,gmail.com,1,0,0.8
1572,9810,14574_225.0_51,0.9693394129851228,0,train,catboost_v1_1_longrun,1,500.0,500.0,1.0,gmail.com,1,1,0.1
1573,76616,12598_220.0_76,0.969329431011948,0,train,catboost_v1_1_longrun,1,450.0,450.0,1.0,gmail.com,1,1,0.1
1574,53246,9633__54,0.9693158272756202,1,train,catboost_v1_1_longrun,15,590.0369999999999,39.33579999999999,0.1559965131890477,hotmail.com,1,0,1.0
1575,59392,6019_264.0_67,0.9693149180695554,1,train,catboost_v1_1_longrun,3,1964.9,654.9666666666667,3.0,gmail.com,1,1,0.3
1576,58409,8755__137,0.9692999806213489,0,train,catboost_v1_1_longrun,4,134.949,33.73725,4.0,hotmail.com,1,1,0.4
1577,152536,14364__56,0.9692792896351595,1,test,catboost_v1_1_longrun,1,49.672,49.672,1.0,outlook.com,1,1,0.1
1578,108635,5583__85,0.9692786592432647,1,val,catboost_v1_1_longrun,3,94.739,31.579666666666668,3.0,gmail.com,1,1,0.3
1579,64124,5812__28,0.9692595411933947,1,train,catboost_v1_1_longrun,20,1038.091,51.90455000000001,20.0,hotmail.com,1,0,1.0
1580,62113,4461__44,0.9691968977353446,0,train,catboost_v1_1_longrun,13,345.033,26.541,2.61310180209104,hotmail.com,1,0,1.0
1581,72362,3213__132,0.9691953528082858,1,test,catboost_v1_1_longrun,2,163.537,81.7685,1.0683681418555475,gmail.com,1,1,0.2
1582,124591,9300__37,0.9691710474294434,1,train,catboost_v1_1_longrun,9,801.393,89.04366666666667,7.713367456255207,gmail.com,1,0,0.9
1583,111427,10568__132,0.9691703727524412,1,val,catboost_v1_1_longrun,9,304.93999999999994,33.88222222222222,0.3314216351497875,hotmail.com,1,0,0.9
1584,82052,2310_272.0_63,0.969169773887145,0,val,catboost_v1_1_longrun,1,200.0,200.0,1.0,gmail.com,1,1,0.1
1585,5525,10486_299.0_74,0.9691298235000889,1,train,catboost_v1_1_longrun,2,500.0,250.0,2.0,gmail.com,1,1,0.2
1586,37510,15885__128,0.9691285566176926,0,val,catboost_v1_1_longrun,32,2208.358,69.0111875,4.0177345313296975,hotmail.com,1,0,1.0
1587,78975,3621_356.0_111,0.9691128271106452,1,test,catboost_v1_1_longrun,1,200.0,200.0,1.0,outlook.com,1,1,0.1
1588,44434,16062__29,0.9690988687070708,1,val,catboost_v1_1_longrun,9,437.076,48.564,9.0,anonymous.com,1,0,0.9
1589,45343,5365__2,0.9690896090797065,1,train,catboost_v1_1_longrun,11,443.058,40.278,11.0,gmail.com,1,0,1.0
1590,163594,7949__24,0.969029175083934,0,val,catboost_v1_1_longrun,4,126.744,31.686,4.0,gmail.com,1,1,0.4
1591,85842,7177__91,0.9690214054504278,1,train,catboost_v1_1_longrun,2,134.134,67.067,2.0,gmail.com,1,1,0.2
1592,19002,5812__105,0.96899931367941,1,train,catboost_v1_1_longrun,13,584.563,44.96638461538461,1.3891551408758158,hotmail.com,1,0,1.0
1593,166634,9917__114,0.9689932934503861,1,train,catboost_v1_1_longrun,7,489.1,69.87142857142857,7.0,gmail.com,1,0,0.7
1594,38166,3867__67,0.9689903880610599,1,train,catboost_v1_1_longrun,6,174.858,29.143,6.0,gmail.com,1,0,0.6
1595,7052,6019_327.0_43,0.9689411109521733,1,val,catboost_v1_1_longrun,2,125.0,62.5,2.0,hotmail.com,1,1,0.2
1596,65179,3154__23,0.9689360820284714,1,train,catboost_v1_1_longrun,62,3363.663,54.25262903225806,0.4184464846175532,gmail.com,1,0,1.0
1597,23304,5812__154,0.9689065811254652,1,test,catboost_v1_1_longrun,13,363.56500000000005,27.966538461538462,0.4548289127353715,gmail.com,1,0,1.0
1598,74642,2616_472.0_172,0.9689054605462147,0,val,catboost_v1_1_longrun,4,2547.0,636.75,4.0,gmail.com,0,1,0.4
1599,7479,10004_299.0_35,0.968905135699464,1,train,catboost_v1_1_longrun,1,300.0,300.0,1.0,gmail.com,1,1,0.1
1600,69893,17024_327.0_43,0.9688612685584166,1,train,catboost_v1_1_longrun,2,125.0,62.5,2.0,hotmail.com,1,1,0.2
1601,14904,17188_299.0_89,0.9688502161985392,1,train,catboost_v1_1_longrun,29,5060.17,174.48862068965516,0.3257880427362763,gmail.com,1,0,1.0
1602,68041,2803_469.0_108,0.9688482213015213,1,train,catboost_v1_1_longrun,2,600.0,300.0,2.0,gmail.com,1,1,0.2
1603,27432,10568__87,0.9688111833237749,0,test,catboost_v1_1_longrun,5,168.965,33.793,0.2515260410965604,gmail.com,1,0,0.5
1604,132824,16489__168,0.968748668276759,0,val,catboost_v1_1_longrun,4,133.535,33.38375,1.3615626452766856,gmail.com,1,1,0.4
1605,158325,9026__17,0.9687008224148084,1,train,catboost_v1_1_longrun,13,707.9629999999999,54.458692307692296,13.0,gmail.com,1,0,1.0
1606,93541,5812__92,0.9686984875262279,1,val,catboost_v1_1_longrun,8,209.585,26.198125,0.2414066969402958,gmail.com,1,0,0.8
1607,168820,16136__94,0.9686951461222376,0,train,catboost_v1_1_longrun,14,474.0990000000001,33.86421428571429,0.949792743225385,gmail.com,1,0,1.0
1608,61839,7949__106,0.9686923519367767,0,train,catboost_v1_1_longrun,6,174.736,29.122666666666664,6.0,gmail.com,1,0,0.6
1609,7173,5365__28,0.968676705593664,1,train,catboost_v1_1_longrun,10,448.706,44.8706,10.0,hotmail.com,1,0,1.0
1610,31906,14856_204.0_177,0.9686705573782964,1,train,catboost_v1_1_longrun,1,75.0,75.0,1.0,anonymous.com,1,1,0.1
1611,135966,15146__85,0.968661733905785,1,train,catboost_v1_1_longrun,1,92.805,92.805,1.0,gmail.com,1,1,0.1
1612,7933,3154__84,0.96865298977277,0,val,catboost_v1_1_longrun,32,1158.4969999999998,36.20303125,2.167788797405678,hotmail.com,1,0,1.0
1613,145130,4461__122,0.9686172507407288,1,train,catboost_v1_1_longrun,12,427.003,35.58358333333333,12.0,gmail.com,1,0,1.0
1614,11095,13526_177.0_97,0.9686136474675282,1,train,catboost_v1_1_longrun,5,4466.0,893.2,1.129775064922838,yahoo.com,0,0,0.5
1615,829,10568__73,0.9685978774352187,1,train,catboost_v1_1_longrun,5,80.35900000000001,16.071800000000003,5.0,hotmail.com,1,0,0.5
1616,13126,9082__-232,0.9685884843938426,1,test,catboost_v1_1_longrun,10,203.69700000000003,20.3697,0.2084145442475656,gmail.com,1,0,1.0
1617,5359,13335__152,0.9685333348664482,1,train,catboost_v1_1_longrun,1,126.526,126.526,1.0,gmail.com,1,1,0.1
1618,99321,1473_432.0_121,0.9685029055039569,1,train,catboost_v1_1_longrun,2,200.0,100.0,2.0,aol.com,1,1,0.2
1619,64824,18301__18,0.9684948019372334,1,train,catboost_v1_1_longrun,2,207.548,103.774,2.0,gmail.com,1,1,0.2
1620,34919,16062__35,0.968490652767018,0,test,catboost_v1_1_longrun,10,454.944,45.4944,10.0,hotmail.com,1,0,1.0
1621,96489,10568__70,0.9684649158785968,0,val,catboost_v1_1_longrun,4,135.16,33.79,4.0,gmail.com,1,1,0.4
1622,104296,6174_272.0_138,0.9684560198335096,0,train,catboost_v1_1_longrun,3,450.0,150.0,3.0,yahoo.com,1,1,0.3
1623,75451,17284__173,0.9684296767312701,1,test,catboost_v1_1_longrun,3,447.574,149.19133333333332,3.0,gmail.com,1,1,0.3
1624,152124,11538_272.0_56,0.9684077362935115,1,train,catboost_v1_1_longrun,1,250.0,250.0,1.0,gmail.com,1,1,0.1
1625,138129,4329__37,0.9684013620137084,0,val,catboost_v1_1_longrun,5,423.49,84.69800000000001,5.0,gmail.com,1,0,0.5
1626,77678,16075_191.0_36,0.9684002995447271,1,train,catboost_v1_1_longrun,5,800.0,160.0,5.0,protonmail.com,1,0,0.5
1627,6715,10568__31,0.9683951169872997,0,train,catboost_v1_1_longrun,4,163.183,40.79575,4.0,gmail.com,1,1,0.4
1628,126186,5812__64,0.9683742136867234,1,val,catboost_v1_1_longrun,15,498.233,33.21553333333333,0.1326485963659811,gmail.com,1,0,1.0
1629,18639,3507_123.0_90,0.9683635064781801,1,train,catboost_v1_1_longrun,1,150.0,150.0,1.0,yahoo.com,1,1,0.1
1630,13189,2801__76,0.9683357490102311,1,train,catboost_v1_1_longrun,4,300.289,75.07225,4.0,gmail.com,1,1,0.4
1631,170312,3154__134,0.9683211348313499,1,train,catboost_v1_1_longrun,27,869.389,32.199592592592595,0.6200760794647909,hotmail.com,1,0,1.0
1632,162671,15885__36,0.9683155466974032,1,test,catboost_v1_1_longrun,74,2784.4819999999995,37.62813513513513,0.5830363027094282,hotmail.com,1,0,1.0
1633,90144,7099__79,0.9682905253936729,1,val,catboost_v1_1_longrun,2,52.027,26.0135,0.0269770273751258,outlook.com,1,1,0.2
1634,104888,15063_315.0_107,0.9682728514510668,1,test,catboost_v1_1_longrun,1,350.0,350.0,1.0,yahoo.com,1,1,0.1
1635,110258,2616_441.0_40,0.9682308811894013,1,train,catboost_v1_1_longrun,1,150.0,150.0,1.0,icloud.com,1,1,0.1
1636,160155,16070_325.0_44,0.9682302386241616,1,train,catboost_v1_1_longrun,2,75.0,37.5,2.0,hotmail.com,1,1,0.2
1637,16279,1976__18,0.9682257775402545,0,val,catboost_v1_1_longrun,9,763.1769999999999,84.79744444444444,9.0,hotmail.com,1,0,0.9
1638,130086,6019__114,0.9682138457834588,1,train,catboost_v1_1_longrun,3,113.469,37.823,0.4335898293743727,gmail.com,1,1,0.3
1639,35064,9633__129,0.9681967472677976,1,val,catboost_v1_1_longrun,19,670.255,35.27657894736842,3.771019020490673,gmail.com,1,0,1.0
1640,165023,13832__14,0.9681768056158057,1,train,catboost_v1_1_longrun,23,952.5389999999998,41.414739130434775,0.2579556109174727,hotmail.com,1,0,1.0
1641,5928,3611__70,0.9681733920575694,1,train,catboost_v1_1_longrun,2,238.115,119.0575,2.0,hotmail.com,1,1,0.2
1642,157787,12498__112,0.9681522191617291,1,test,catboost_v1_1_longrun,1,17.281,17.281,1.0,gmail.com,1,1,0.1
1643,47508,13832__30,0.9681452480277521,1,val,catboost_v1_1_longrun,16,877.5340000000001,54.84587500000001,16.0,hotmail.com,1,0,1.0
1644,30514,3154__95,0.9681211850003264,1,test,catboost_v1_1_longrun,20,748.181,37.40905,0.3519360453997499,hotmail.com,1,0,1.0
1645,103939,9917__134,0.9681079063027688,1,train,catboost_v1_1_longrun,3,116.321,38.77366666666666,3.0,gmail.com,1,1,0.3
1646,81742,9633__25,0.9681025885892904,1,test,catboost_v1_1_longrun,47,2303.600000000001,49.01276595744682,0.4488957681448051,hotmail.com,1,0,1.0
1647,131081,4461__182,0.9680998860843877,1,train,catboost_v1_1_longrun,11,387.755,35.250454545454545,11.0,gmail.com,1,0,1.0
1648,104781,9849_536.0_135,0.9680591029372912,1,train,catboost_v1_1_longrun,2,1000.0,500.0,2.0,gmail.com,1,1,0.2
1649,100538,11626__50,0.9680237202034462,1,train,catboost_v1_1_longrun,1,24.428,24.428,1.0,gmail.com,1,1,0.1
1650,50748,4461__89,0.968018548146898,0,train,catboost_v1_1_longrun,18,730.02,40.556666666666665,0.6209709458906393,gmail.com,1,0,1.0
1651,113528,4461__62,0.9679943971045781,1,train,catboost_v1_1_longrun,14,322.16,23.01142857142857,0.2714451424312786,gmail.com,1,0,1.0
1652,141656,14543__107,0.9679917132271649,1,train,catboost_v1_1_longrun,3,190.867,63.62233333333334,0.5061738761944005,outlook.com,1,1,0.3
1653,152046,13526_272.0_59,0.9679530451477324,1,train,catboost_v1_1_longrun,1,300.0,300.0,1.0,gmail.com,1,1,0.1
1654,155451,2616_253.0_80,0.9679260908399331,1,val,catboost_v1_1_longrun,4,3427.0,856.75,0.7556873343654062,hotmail.com,0,1,0.4
1655,116884,2803_204.0_133,0.9679164732588611,1,train,catboost_v1_1_longrun,4,993.0,248.25,4.0,yahoo.com,1,1,0.4
1656,6824,7609_330.0_76,0.9679094282653137,1,train,catboost_v1_1_longrun,1,50.0,50.0,1.0,gmail.com,1,1,0.1
1657,49957,13413__118,0.9678412799148295,1,train,catboost_v1_1_longrun,3,363.004,121.00133333333332,3.0,yahoo.com,1,1,0.3
1658,110315,16795_472.0_79,0.9678397224588656,1,train,catboost_v1_1_longrun,1,200.0,200.0,1.0,gmail.com,1,1,0.1
1659,39783,3154__119,0.9678390148488545,0,train,catboost_v1_1_longrun,24,1006.115,41.92145833333333,24.0,hotmail.com,1,0,1.0
1660,113657,15885__89,0.9678360339198312,0,train,catboost_v1_1_longrun,36,1076.4450000000002,29.901250000000005,3.2446675895220105,hotmail.com,1,0,1.0
1661,28924,12730__155,0.967810421336019,0,test,catboost_v1_1_longrun,2,41.5,20.75,2.0,hotmail.com,1,1,0.2
1662,90842,9026__114,0.9677986306759683,1,val,catboost_v1_1_longrun,13,514.0500000000001,39.542307692307695,2.499293513452172,gmail.com,1,0,1.0
1663,13612,1338__29,0.9677514774764508,1,train,catboost_v1_1_longrun,1,62.381,62.381,1.0,gmail.com,1,1,0.1
1664,16096,15885__151,0.9677503422920574,1,train,catboost_v1_1_longrun,37,1533.702,41.4514054054054,1.210050596678947,hotmail.com,1,0,1.0
1665,88449,9500_204.0_164,0.9677310597308135,1,train,catboost_v1_1_longrun,17,2285.25,134.4264705882353,1.0234691339185114,icloud.com,1,0,1.0
1666,171699,3213__141,0.9677253210507607,1,train,catboost_v1_1_longrun,1,26.191,26.191,1.0,gmail.com,1,1,0.1
1667,97456,5009__40,0.9677157052791584,0,train,catboost_v1_1_longrun,2,86.28399999999999,43.142,2.0,gmail.com,1,1,0.2
1668,47690,5365__123,0.9676838200541398,1,val,catboost_v1_1_longrun,2,97.077,48.538500000000006,2.0,gmail.com,1,1,0.2
1669,90973,14543_161.0_7,0.9676662404512643,1,train,catboost_v1_1_longrun,4,174.251,43.56275,4.0,hotmail.com,1,1,0.4
1670,10880,2256__15,0.9676490505395795,1,train,catboost_v1_1_longrun,14,693.248,49.51771428571429,0.12334170362873,gmail.com,1,0,1.0
1671,117580,11830__101,0.9676460058453634,1,train,catboost_v1_1_longrun,1,53.019,53.019,1.0,,1,1,0.1
1672,38567,9633__43,0.9676456204094798,1,train,catboost_v1_1_longrun,19,551.486,29.02557894736842,0.2273217602702603,gmail.com,1,0,1.0
1673,142789,16346__134,0.9676035658746782,0,train,catboost_v1_1_longrun,1,82.691,82.691,1.0,mail.com,1,1,0.1
1674,15457,13659__107,0.9675675110425523,0,train,catboost_v1_1_longrun,1,64.287,64.287,1.0,gmail.com,1,1,0.1
1675,9282,4778_264.0_161,0.9675653031260861,1,test,catboost_v1_1_longrun,1,175.0,175.0,1.0,outlook.com,1,1,0.1
1676,169438,11201__26,0.9675529607089034,0,train,catboost_v1_1_longrun,25,1206.523,48.26092,0.2558646911701332,gmail.com,1,0,1.0
1677,57979,12695_325.0_119,0.9675277328518752,0,val,catboost_v1_1_longrun,17,12484.749999999996,734.3970588235292,9.44031673393835,gmail.com,1,0,1.0
1678,124628,2256__97,0.9675131289615926,1,train,catboost_v1_1_longrun,7,243.34200000000004,34.76314285714286,0.719910011248594,gmail.com,1,0,0.7
1679,122217,16062__138,0.9674887631576798,0,train,catboost_v1_1_longrun,4,124.497,31.12425,4.0,hotmail.com,1,1,0.4
1680,157805,7177__59,0.9674849517107535,1,train,catboost_v1_1_longrun,1,33.352,33.352,1.0,gmail.com,1,1,0.1
1681,122623,1976__89,0.9674778870244699,1,train,catboost_v1_1_longrun,4,309.593,77.39825,4.0,gmail.com,1,1,0.4
1682,5938,8755__130,0.9674717171801183,0,train,catboost_v1_1_longrun,2,66.82900000000001,33.414500000000004,2.0,gmail.com,1,1,0.2
1683,34618,5812__147,0.9674717148394673,1,train,catboost_v1_1_longrun,8,404.047,50.505875,8.0,gmail.com,1,0,0.8
1684,136609,4141_315.0_45,0.9674185593221118,1,train,catboost_v1_1_longrun,3,600.0,200.0,3.0,gmail.com,1,1,0.3
1685,25298,6019_191.0_162,0.9674047488113547,1,train,catboost_v1_1_longrun,2,2400.0,1200.0,2.0,aol.com,1,1,0.2
1686,170961,4461__28,0.967403894572171,0,test,catboost_v1_1_longrun,43,1769.301,41.14653488372093,0.8278358927645912,hotmail.com,1,0,1.0
1687,6274,3154__65,0.9673930294323824,1,train,catboost_v1_1_longrun,15,646.801,43.120066666666666,15.0,hotmail.com,1,0,1.0
1688,55772,16062__159,0.9673785688739116,1,train,catboost_v1_1_longrun,3,74.69800000000001,24.89933333333333,3.0,gmail.com,1,1,0.3
1689,146835,14260__114,0.967376058368267,0,train,catboost_v1_1_longrun,2,48.155,24.0775,2.0,hotmail.com,1,1,0.2
1690,99036,7099__81,0.9673734930296916,1,test,catboost_v1_1_longrun,1,49.484,49.484,1.0,gmail.com,1,1,0.1
1691,30971,1382__79,0.9673712345463826,1,train,catboost_v1_1_longrun,1,70.087,70.087,1.0,yahoo.com,1,1,0.1
1692,16563,5812__75,0.9673566467455144,1,train,catboost_v1_1_longrun,11,629.6980000000001,57.245272727272734,9.485597939996406,gmail.com,1,0,1.0
1693,59044,16062__130,0.9673523747052101,1,test,catboost_v1_1_longrun,7,572.687,81.81242857142857,0.31942857776644,gmail.com,1,0,0.7
1694,145455,16393__81,0.9673464867950257,1,train,catboost_v1_1_longrun,1,49.484,49.484,1.0,gmail.com,1,1,0.1
1695,155818,2256__109,0.9673177938517663,1,train,catboost_v1_1_longrun,5,209.428,41.8856,5.0,gmail.com,1,0,0.5
1696,82299,8755__75,0.9673153954003062,1,val,catboost_v1_1_longrun,4,126.399,31.59975,4.0,gmail.com,1,1,0.4
1697,126049,14543__119,0.9672905208266698,1,train,catboost_v1_1_longrun,8,179.56199999999998,22.44525,0.9150482544977958,outlook.com,1,0,0.8
1698,169318,13832__33,0.967271984013111,1,train,catboost_v1_1_longrun,16,590.1690000000001,36.885562500000006,0.2077838062403982,gmail.com,1,0,1.0
1699,120303,3154__54,0.9672632910678856,0,test,catboost_v1_1_longrun,12,396.278,33.02316666666667,0.1791513946784018,gmail.com,1,0,1.0
1700,40527,10616_204.0_82,0.9672347262063832,1,train,catboost_v1_1_longrun,6,862.96,143.82666666666668,6.0,yahoo.com,1,0,0.6
1701,170271,1976__176,0.9672193668325216,1,train,catboost_v1_1_longrun,5,217.764,43.5528,5.0,gmail.com,1,0,0.5
1702,47417,1893_315.0_54,0.9672162786033802,1,val,catboost_v1_1_longrun,2,400.0,200.0,0.77138380361854,comcast.net,1,1,0.2
1703,20044,6344_170.0_114,0.9671883768134981,1,train,catboost_v1_1_longrun,4,850.0,212.5,4.0,yahoo.com,1,1,0.4
1704,118546,9856_204.0_77,0.9671848502307964,1,train,catboost_v1_1_longrun,1,500.0,500.0,1.0,gmail.com,1,1,0.1
1705,107427,13832__50,0.9670852316882846,1,train,catboost_v1_1_longrun,10,498.174,49.8174,3.3713389366235105,hotmail.com,1,0,1.0
1706,54416,15063__65,0.9670775601994481,1,train,catboost_v1_1_longrun,24,453.39,18.89125,9.311306393889456,anonymous.com,1,0,1.0
1707,127713,15885__174,0.967068261869795,0,val,catboost_v1_1_longrun,20,719.563,35.97815,20.0,gmail.com,1,0,1.0
1708,73930,12730__163,0.9670677168307239,1,train,catboost_v1_1_longrun,1,13.464,13.464,1.0,hotmail.com,1,1,0.1
1709,173614,4504_130.0_13,0.9670478719056772,1,train,catboost_v1_1_longrun,1,144.584,144.584,1.0,gmail.com,1,1,0.1
1710,133170,13832__78,0.9670427884994037,1,train,catboost_v1_1_longrun,13,444.297,34.176692307692306,2.7635279268373694,hotmail.com,1,0,1.0
1711,16313,2877__53,0.9670127265250158,1,train,catboost_v1_1_longrun,1,129.776,129.776,1.0,gmail.com,1,1,0.1
1712,136471,10175__62,0.9670100995218662,1,train,catboost_v1_1_longrun,5,388.14,77.628,5.0,gmail.com,1,0,0.5
1713,101250,2502__9,0.9670094031149802,1,train,catboost_v1_1_longrun,3,197.463,65.821,0.1585286195533309,hotmail.com,1,1,0.3
1714,19760,15885__15,0.9669899016373515,0,val,catboost_v1_1_longrun,103,4014.0480000000007,38.97133980582525,0.9900403004875552,hotmail.com,1,0,1.0
1715,7293,15885__61,0.9669717357592124,1,train,catboost_v1_1_longrun,38,1309.783,34.46797368421053,0.5745255859174035,hotmail.com,1,0,1.0
1716,139410,3715_433.0_76,0.9669421110753349,1,train,catboost_v1_1_longrun,1,175.0,175.0,1.0,yahoo.com,1,1,0.1
1717,115059,4141_330.0_46,0.966934929368064,1,train,catboost_v1_1_longrun,1,250.0,250.0,1.0,gmail.com,1,1,0.1
1718,152682,9633__23,0.9669210353347613,1,val,catboost_v1_1_longrun,62,2749.38,44.34483870967742,3.966580845519714,hotmail.com,1,0,1.0
1719,23900,9026__44,0.9669112305494295,1,train,catboost_v1_1_longrun,5,95.145,19.029,5.0,hotmail.com,1,0,0.5
1720,6336,14182_264.0_167,0.9669056840895733,1,train,catboost_v1_1_longrun,2,150.0,75.0,2.0,anonymous.com,1,1,0.2
1721,33162,15058_325.0_83,0.9668675519913795,1,train,catboost_v1_1_longrun,1,300.0,300.0,1.0,gmail.com,1,1,0.1
1722,77025,3154__25,0.966860947688642,0,val,catboost_v1_1_longrun,21,954.168,45.43657142857143,0.8228149759218688,gmail.com,1,0,1.0
1723,50502,6019_472.0_110,0.9668339254575818,1,train,catboost_v1_1_longrun,1,300.0,300.0,1.0,gmail.com,1,1,0.1
1724,58402,12730__90,0.9667988111387159,1,train,catboost_v1_1_longrun,1,21.993,21.993,1.0,gmail.com,1,1,0.1
1725,138515,10486_264.0_90,0.9667962232098944,1,train,catboost_v1_1_longrun,5,1500.0,300.0,5.0,gmail.com,1,0,0.5
1726,132118,2249_272.0_99,0.9667864097544192,1,train,catboost_v1_1_longrun,1,475.0,475.0,1.0,yahoo.com,1,1,0.1
1727,30127,5938_315.0_14,0.9667782089109609,1,train,catboost_v1_1_longrun,1,100.0,100.0,1.0,ymail.com,1,1,0.1
1728,102963,10876__-49,0.9667732114182637,1,train,catboost_v1_1_longrun,1,27.051,27.051,1.0,gmail.com,1,1,0.1
