rank,fraud_risk_score,profile_fraud_label,line
1075,0.1702680380085223,0,LightGBM test
1076,0.1701819336168317,0,LightGBM test
1077,0.1700131009051969,1,LightGBM test
1078,0.1696295194657096,0,LightGBM test
1079,0.1694238464122278,0,LightGBM test
1080,0.169255294234174,0,LightGBM test
1081,0.1691739770021351,0,LightGBM test
1082,0.1690725025266369,0,LightGBM test
1083,0.1689586158636228,0,LightGBM test
1084,0.1684884933261862,0,LightGBM test
1085,0.1680787239037728,0,LightGBM test
1086,0.1674438760889931,0,LightGBM test
1087,0.1674091599182556,0,LightGBM test
1088,0.1670948462977248,1,LightGBM test
1089,0.1670933616643943,0,LightGBM test
1090,0.1669288508891238,0,LightGBM test
1091,0.1667727909983601,0,LightGBM test
1092,0.1665674519033625,0,LightGBM test
1093,0.1664525594877518,0,LightGBM test
1094,0.1664282075642169,0,LightGBM test
1095,0.1664107240060619,1,LightGBM test
1096,0.1664015663382265,0,LightGBM test
1097,0.165901449901626,0,LightGBM test
1098,0.1659013134599904,0,LightGBM test
1099,0.1652852941233538,1,LightGBM test
1100,0.1652243663858462,0,LightGBM test
1101,0.164071101573747,0,LightGBM test
1102,0.1637409047321284,0,LightGBM test
1103,0.1636908025857542,1,LightGBM test
1104,0.1634794520988451,1,LightGBM test
1105,0.1634406668934069,0,LightGBM test
1106,0.1634174910206728,0,LightGBM test
1107,0.1633616648094434,0,LightGBM test
1108,0.163335532153505,1,LightGBM test
1109,0.1632604529222682,0,LightGBM test
1110,0.1632604529222682,1,LightGBM test
1111,0.1628603975422022,1,LightGBM test
1112,0.1628115553888038,0,LightGBM test
1113,0.1624498995770689,0,LightGBM test
1114,0.1624034865516547,0,LightGBM test
1115,0.1623404551375513,0,LightGBM test
1116,0.1622802526169385,1,LightGBM test
1117,0.1621902171162576,0,LightGBM test
1118,0.1619572069201903,1,LightGBM test
1119,0.1618737198304181,0,LightGBM test
1120,0.1618401115062958,0,LightGBM test
1121,0.1617919419059044,0,LightGBM test
1122,0.1615342233706319,0,LightGBM test
1123,0.1612955784789385,0,LightGBM test
1124,0.1609647043177766,0,LightGBM test
1125,0.1609618671155184,0,LightGBM test
1126,0.1605998272504471,0,LightGBM test
1127,0.1604784684277482,0,LightGBM test
1128,0.160325229355248,0,LightGBM test
1129,0.1603135571515897,0,LightGBM test
1130,0.1597715094293478,0,LightGBM test
1131,0.1596731818688985,0,LightGBM test
1132,0.1596649464347838,0,LightGBM test
1133,0.1595145206861249,0,LightGBM test
1134,0.1594432739692657,0,LightGBM test
1135,0.1592693802408248,0,LightGBM test
1136,0.1591169415457707,1,LightGBM test
1137,0.1590282407640873,0,LightGBM test
1138,0.1584028102361854,0,LightGBM test
1139,0.1579469160672259,0,LightGBM test
1140,0.1578218496987166,1,LightGBM test
1141,0.1573514637912379,1,LightGBM test
1142,0.1571621467876141,0,LightGBM test
1143,0.1569695654568711,0,LightGBM test
1144,0.1567318922252362,0,LightGBM test
1145,0.1564889558223575,1,LightGBM test
1146,0.1564889558223575,0,LightGBM test
1147,0.156200496747921,0,LightGBM test
1148,0.1561415152435621,0,LightGBM test
1149,0.1561120833839448,0,LightGBM test
1150,0.1558912386627301,0,LightGBM test
1151,0.1557471089941157,0,LightGBM test
1152,0.1556890195502639,0,LightGBM test
1153,0.1554562608718912,1,LightGBM test
1154,0.1552537522333455,0,LightGBM test
1155,0.1552531204138894,0,LightGBM test
1156,0.1548784302064129,0,LightGBM test
1157,0.1547402568569594,0,LightGBM test
1158,0.1547043297882304,0,LightGBM test
1159,0.1543020152512035,0,LightGBM test
1160,0.1542835263769768,1,LightGBM test
1161,0.1542658419259732,1,LightGBM test
1162,0.1541605847315316,0,LightGBM test
1163,0.1535350849315127,0,LightGBM test
1164,0.153503149128621,0,LightGBM test
1165,0.1534543282669,0,LightGBM test
1166,0.1530509013474898,0,LightGBM test
1167,0.1529405313389595,0,LightGBM test
1168,0.1528037097480436,0,LightGBM test
1169,0.1527541494916664,1,LightGBM test
1170,0.1524824836340071,1,LightGBM test
1171,0.1524194361814809,1,LightGBM test
1172,0.1521439021284706,0,LightGBM test
1173,0.1519265808736109,0,LightGBM test
1174,0.1517737900655016,0,LightGBM test
1175,0.151668250383146,0,LightGBM test
1176,0.1515403851561212,0,LightGBM test
1177,0.1513613312328259,0,LightGBM test
1178,0.1512832464751097,0,LightGBM test
1179,0.1512391425599643,0,LightGBM test
1180,0.151228678851261,0,LightGBM test
1181,0.1511831505643384,0,LightGBM test
1182,0.1509745108407215,0,LightGBM test
1183,0.1508078111806658,0,LightGBM test
1184,0.1507929580583693,0,LightGBM test
1185,0.1506321531082825,0,LightGBM test
1186,0.1503549163796514,0,LightGBM test
1187,0.1503403796886771,0,LightGBM test
1188,0.1503153074133124,0,LightGBM test
1189,0.1502962271963759,0,LightGBM test
1190,0.1501216212197042,1,LightGBM test
1191,0.15007772982686,0,LightGBM test
1192,0.1500050935613033,1,LightGBM test
1193,0.1499467023290001,0,LightGBM test
1194,0.1498465090759847,0,LightGBM test
1195,0.1498409915225037,0,LightGBM test
1196,0.1496038775254854,0,LightGBM test
1197,0.1495755557598867,1,LightGBM test
1198,0.1494927565129792,0,LightGBM test
1199,0.149360541471343,0,LightGBM test
1200,0.1492780479633361,0,LightGBM test
1201,0.1492256635338696,0,LightGBM test
1202,0.149021001874571,0,LightGBM test
1203,0.1488983939055038,0,LightGBM test
1204,0.1488636636208081,0,LightGBM test
1205,0.1485374600468458,0,LightGBM test
1206,0.1484711711177147,0,LightGBM test
1207,0.1481167841494583,0,LightGBM test
1208,0.1479403666348495,1,LightGBM test
1209,0.1478708463831635,1,LightGBM test
1210,0.1477051564302528,0,LightGBM test
1211,0.1473974959809411,0,LightGBM test
1212,0.1473836676543048,0,LightGBM test
1213,0.1467813368553044,0,LightGBM test
1214,0.1467056419737464,0,LightGBM test
1215,0.1466791286107314,1,LightGBM test
1216,0.1466523443250754,1,LightGBM test
1217,0.1465947264433209,0,LightGBM test
1218,0.1461608671044335,0,LightGBM test
1219,0.145983487620592,0,LightGBM test
1220,0.1459291493915176,0,LightGBM test
1221,0.1457407452596418,0,LightGBM test
1222,0.1456810784392168,0,LightGBM test
1223,0.1454535043213217,0,LightGBM test
1224,0.1454219949748607,0,LightGBM test
1225,0.1453913934911465,0,LightGBM test
1226,0.1453887050895626,0,LightGBM test
1227,0.1453611281264624,0,LightGBM test
1228,0.1452798768811889,0,LightGBM test
1229,0.1451904377396344,0,LightGBM test
1230,0.1451592330723451,0,LightGBM test
1231,0.1451043974072196,1,LightGBM test
1232,0.1450049011204509,0,LightGBM test
1233,0.1449349057729387,0,LightGBM test
1234,0.1444323732373694,0,LightGBM test
1235,0.1444247659401064,0,LightGBM test
1236,0.1444232583672327,0,LightGBM test
1237,0.1442862109673666,0,LightGBM test
1238,0.1440652777539926,0,LightGBM test
1239,0.1440215542853186,0,LightGBM test
1240,0.1438605759123409,0,LightGBM test
1241,0.1437702178122973,0,LightGBM test
1242,0.1437485063575136,0,LightGBM test
1243,0.1436303835477117,0,LightGBM test
1244,0.1433262229790947,1,LightGBM test
1245,0.1431609475449466,0,LightGBM test
1246,0.14314026094026,0,LightGBM test
1247,0.1427060410004026,0,LightGBM test
1248,0.1423750342328602,0,LightGBM test
1249,0.1423484705063976,0,LightGBM test
1250,0.1423409168736772,0,LightGBM test
1251,0.1420419703134639,0,LightGBM test
1252,0.1418910579814068,0,LightGBM test
1253,0.1418404107507088,0,LightGBM test
1254,0.1416214994488231,0,LightGBM test
1255,0.1415603812275673,0,LightGBM test
1256,0.1415149581850977,1,LightGBM test
1257,0.1414947178095475,0,LightGBM test
1258,0.1413662406189838,0,LightGBM test
1259,0.1410389355003315,0,LightGBM test
1260,0.1409969172545505,0,LightGBM test
1261,0.1409856652000026,1,LightGBM test
1262,0.140942866662635,1,LightGBM test
1263,0.140651240005034,0,LightGBM test
1264,0.1404727593164565,0,LightGBM test
1265,0.1404319351675247,0,LightGBM test
1266,0.1400908129305585,0,LightGBM test
1267,0.1399586926785991,0,LightGBM test
1268,0.1398967154813691,0,LightGBM test
1269,0.1397895821304948,0,LightGBM test
1270,0.1397112026145746,0,LightGBM test
1271,0.1394598102454842,0,LightGBM test
1272,0.13941052083548,0,LightGBM test
1273,0.1393437095124996,0,LightGBM test
1274,0.1392053130409735,0,LightGBM test
1275,0.1391949697973625,1,LightGBM test
1276,0.139186478823756,0,LightGBM test
1277,0.1391797355036028,0,LightGBM test
1278,0.1391784434076465,0,LightGBM test
1279,0.1391746728627111,0,LightGBM test
1280,0.1389566575614707,0,LightGBM test
1281,0.1389519865010765,0,LightGBM test
1282,0.1388985753376863,0,LightGBM test
1283,0.1388765878890702,0,LightGBM test
1284,0.1388640407890814,0,LightGBM test
1285,0.1383762165710803,0,LightGBM test
1286,0.1382872025058171,0,LightGBM test
1287,0.1381590949494589,0,LightGBM test
1288,0.1381116110202374,0,LightGBM test
1289,0.1376779896752094,0,LightGBM test
1290,0.1376014704368406,0,LightGBM test
1291,0.1375044355926853,0,LightGBM test
1292,0.1372603052733822,0,LightGBM test
1293,0.1369906116107864,0,LightGBM test
1294,0.1365601635426731,0,LightGBM test
1295,0.1364972829891341,0,LightGBM test
1296,0.1364588146307055,0,LightGBM test
1297,0.136453831496041,0,LightGBM test
1298,0.1364349228470972,0,LightGBM test
1299,0.1364200890625272,0,LightGBM test
1300,0.1363448344162055,1,LightGBM test
1301,0.1362962917662458,0,LightGBM test
1302,0.1362570743273702,0,LightGBM test
1303,0.1360707095990879,0,LightGBM test
1304,0.135709123830201,0,LightGBM test
1305,0.1354762337530978,0,LightGBM test
1306,0.1354240810967018,0,LightGBM test
1307,0.1353974806062233,0,LightGBM test
1308,0.1350432604206876,0,LightGBM test
1309,0.1349942652014625,0,LightGBM test
1310,0.1346239740231271,1,LightGBM test
1311,0.134457949952131,1,LightGBM test
1312,0.1343524867830538,0,LightGBM test
1313,0.1342714116410771,0,LightGBM test
1314,0.1341342652527687,0,LightGBM test
1315,0.1338304012739941,1,LightGBM test
1316,0.1337956264597919,0,LightGBM test
1317,0.133606922364089,0,LightGBM test
1318,0.133606922364089,0,LightGBM test
1319,0.133606922364089,0,LightGBM test
1320,0.133606922364089,0,LightGBM test
1321,0.133606922364089,0,LightGBM test
1322,0.1335681242306871,0,LightGBM test
1323,0.1333620836160251,1,LightGBM test
1324,0.1332412079163786,0,LightGBM test
1325,0.1331750838805014,0,LightGBM test
1326,0.1330675838380769,0,LightGBM test
1327,0.1330155993538737,0,LightGBM test
1328,0.1328154653762254,0,LightGBM test
1329,0.1327445921260666,0,LightGBM test
1330,0.1325395807750714,0,LightGBM test
1331,0.1322019008211583,0,LightGBM test
1332,0.1321763755762238,0,LightGBM test
1333,0.1320828265966121,0,LightGBM test
1334,0.1320112971339634,1,LightGBM test
1335,0.1319630165735983,0,LightGBM test
1336,0.1318852303767017,1,LightGBM test
1337,0.13186931518257,0,LightGBM test
1338,0.131767105295092,0,LightGBM test
1339,0.1317210028715804,0,LightGBM test
1340,0.1316950122471478,1,LightGBM test
1341,0.1316462399572273,0,LightGBM test
1342,0.131175992213552,0,LightGBM test
1343,0.1307471445268775,0,LightGBM test
1344,0.1306306853551863,0,LightGBM test
1345,0.130567745457697,0,LightGBM test
1346,0.1304295626114094,0,LightGBM test
1347,0.1301065560490782,0,LightGBM test
1348,0.1300977976936521,0,LightGBM test
1349,0.1300954528345185,0,LightGBM test
1350,0.1297178106583897,0,LightGBM test
1351,0.1297178106583897,0,LightGBM test
1352,0.1296737466081683,1,LightGBM test
1353,0.1296364035260405,0,LightGBM test
1354,0.1295980501224432,0,LightGBM test
1355,0.1294416486162454,0,LightGBM test
1356,0.1292601495525993,0,LightGBM test
1357,0.1291863608674457,0,LightGBM test
1358,0.129146758340725,0,LightGBM test
1359,0.1291448332567747,0,LightGBM test
1360,0.1290775178837237,0,LightGBM test
1361,0.1287182428898719,0,LightGBM test
1362,0.1285527837139836,0,LightGBM test
1363,0.1285125339742057,0,LightGBM test
1364,0.1284670796349042,0,LightGBM test
1365,0.1283847205927535,0,LightGBM test
1366,0.1282025948697894,0,LightGBM test
1367,0.1281343875907335,0,LightGBM test
1368,0.128037650856737,1,LightGBM test
1369,0.1279815902593397,0,LightGBM test
1370,0.1278586610192218,0,LightGBM test
1371,0.1278391449472754,0,LightGBM test
1372,0.127598059949974,1,LightGBM test
1373,0.1273453844878007,1,LightGBM test
1374,0.1272539324688159,0,LightGBM test
1375,0.1272477546654691,0,LightGBM test
1376,0.1271811861395169,1,LightGBM test
1377,0.1271612976014085,0,LightGBM test
1378,0.1270854993641322,0,LightGBM test
1379,0.1267525663764503,0,LightGBM test
1380,0.126685209997258,1,LightGBM test
1381,0.1266650752393563,0,LightGBM test
1382,0.1266481815039956,0,LightGBM test
1383,0.1265176812011005,0,LightGBM test
1384,0.1263720440753585,0,LightGBM test
1385,0.1262985343444103,0,LightGBM test
1386,0.1262833827341567,0,LightGBM test
1387,0.1260890048806353,0,LightGBM test
1388,0.1260759821939046,1,LightGBM test
1389,0.1260592766153957,0,LightGBM test
1390,0.1259815204490874,0,LightGBM test
1391,0.1259579267933297,0,LightGBM test
1392,0.1256232371181649,0,LightGBM test
1393,0.1254260307335258,0,LightGBM test
1394,0.1254041025411779,0,LightGBM test
1395,0.1253280481751481,0,LightGBM test
1396,0.1253036968455366,0,LightGBM test
1397,0.1252762955963643,0,LightGBM test
1398,0.1252585192298153,0,LightGBM test
1399,0.1252096109493377,0,LightGBM test
1400,0.1250964777248875,0,LightGBM test
1401,0.1250852269177142,0,LightGBM test
1402,0.1250806328810852,0,LightGBM test
1403,0.1250627886248408,0,LightGBM test
1404,0.1244902055522822,0,LightGBM test
1405,0.1244395166354487,0,LightGBM test
1406,0.1243765610426733,0,LightGBM test
1407,0.1241644460600852,0,LightGBM test
1408,0.1241340804739775,0,LightGBM test
1409,0.1240989701175624,0,LightGBM test
1410,0.1240812614801511,0,LightGBM test
1411,0.124077680057716,0,LightGBM test
1412,0.1240029249745002,0,LightGBM test
1413,0.1240024847829329,0,LightGBM test
1414,0.1239894424229785,0,LightGBM test
1415,0.1238842523303347,1,LightGBM test
1416,0.123826323772,0,LightGBM test
1417,0.1237516226303907,0,LightGBM test
1418,0.1237359812770012,1,LightGBM test
1419,0.1237303079606851,1,LightGBM test
1420,0.1236074064867029,0,LightGBM test
1421,0.1235503697746994,0,LightGBM test
1422,0.1235073569562885,0,LightGBM test
1423,0.1233878250426552,0,LightGBM test
1424,0.1232008042881874,0,LightGBM test
1425,0.1230621522957861,0,LightGBM test
1426,0.1229106517583821,0,LightGBM test
1427,0.1228490127788554,0,LightGBM test
1428,0.1228069421621818,0,LightGBM test
1429,0.1227967172412779,1,LightGBM test
1430,0.1227534668803167,0,LightGBM test
1431,0.1227238068469061,0,LightGBM test
1432,0.1226908417200767,0,LightGBM test
1433,0.1226030669259013,0,LightGBM test
1434,0.1224879448785358,0,LightGBM test
1435,0.1223832192263936,0,LightGBM test
1436,0.1223431351308961,0,LightGBM test
1437,0.1221785459892249,0,LightGBM test
1438,0.1221713006868027,0,LightGBM test
1439,0.1221425741451614,1,LightGBM test
1440,0.1220476898390315,0,LightGBM test
1441,0.1220375499396141,0,LightGBM test
1442,0.1220167106597042,0,LightGBM test
1443,0.1219995265687017,0,LightGBM test
1444,0.1218768101788102,1,LightGBM test
1445,0.1218416163642326,0,LightGBM test
1446,0.1218397022425715,0,LightGBM test
1447,0.121734504802663,0,LightGBM test
1448,0.1216951634527499,0,LightGBM test
1449,0.1216915458898583,0,LightGBM test
1450,0.1215147217974851,0,LightGBM test
1451,0.1215015276170895,0,LightGBM test
1452,0.1214038747807822,0,LightGBM test
1453,0.121403094371821,0,LightGBM test
1454,0.1213967649932471,0,LightGBM test
1455,0.1211398456984179,0,LightGBM test
1456,0.1211103933409793,0,LightGBM test
1457,0.1210330260846765,1,LightGBM test
1458,0.1210143254683843,0,LightGBM test
1459,0.1209995806497516,0,LightGBM test
1460,0.1208867345030353,0,LightGBM test
1461,0.1208314628145698,1,LightGBM test
1462,0.1207329415541333,0,LightGBM test
1463,0.1206184974056438,0,LightGBM test
1464,0.1205778055962698,0,LightGBM test
1465,0.1201985552883308,0,LightGBM test
1466,0.1200803039776182,1,LightGBM test
1467,0.1197339981521373,0,LightGBM test
1468,0.1195925342510393,0,LightGBM test
1469,0.1195237770446155,1,LightGBM test
1470,0.1195208966799325,0,LightGBM test
1471,0.1195031813868558,1,LightGBM test
1472,0.1190236877545049,0,LightGBM test
1473,0.1189458649651429,0,LightGBM test
1474,0.118851932397177,0,LightGBM test
1475,0.1188442735771879,0,LightGBM test
1476,0.11880355348606,1,LightGBM test
1477,0.1187772562585885,0,LightGBM test
1478,0.1186220916025252,1,LightGBM test
1479,0.1184531039925556,0,LightGBM test
1480,0.1183634967208333,0,LightGBM test
1481,0.1183195419402708,0,LightGBM test
1482,0.1182636472134578,0,LightGBM test
1483,0.1179384471138215,0,LightGBM test
1484,0.1179138725196872,0,LightGBM test
1485,0.1176695149862404,0,LightGBM test
1486,0.1176412452091701,0,LightGBM test
1487,0.117607088232943,0,LightGBM test
1488,0.1175940724070841,0,LightGBM test
1489,0.117584103444792,0,LightGBM test
1490,0.1174405647007818,0,LightGBM test
1491,0.1174074042984336,1,LightGBM test
1492,0.1173114682007989,0,LightGBM test
1493,0.1172635049568376,1,LightGBM test
1494,0.117091773495601,0,LightGBM test
1495,0.1170739614183827,0,LightGBM test
1496,0.1170736628902468,0,LightGBM test
1497,0.1170397686481976,0,LightGBM test
1498,0.1169321777879431,0,LightGBM test
1499,0.1168958367107306,0,LightGBM test
1500,0.1167407796637616,0,LightGBM test
1501,0.1166392232581293,0,LightGBM test
1502,0.1165863110143855,0,LightGBM test
1503,0.1165863110143855,0,LightGBM test
1504,0.1165863110143855,0,LightGBM test
1505,0.1164890914128588,0,LightGBM test
1506,0.1164522506862413,0,LightGBM test
1507,0.1164469689421953,0,LightGBM test
1508,0.1162689426502694,0,LightGBM test
1509,0.1160938235405202,1,LightGBM test
1510,0.1156723306777149,0,LightGBM test
1511,0.1156356090055975,1,LightGBM test
1512,0.1155917856238727,0,LightGBM test
1513,0.1153770334221679,0,LightGBM test
1514,0.1153709935166982,0,LightGBM test
1515,0.1151971446216931,0,LightGBM test
1516,0.1151860038374927,0,LightGBM test
1517,0.1151706907616112,1,LightGBM test
1518,0.1151237666139227,0,LightGBM test
1519,0.1148123642488724,1,LightGBM test
1520,0.1147756358205966,0,LightGBM test
1521,0.1147621109981633,1,LightGBM test
1522,0.1147301699769614,0,LightGBM test
1523,0.1146275490150399,1,LightGBM test
1524,0.1145496775153035,0,LightGBM test
1525,0.1145368818873809,0,LightGBM test
1526,0.1143594601626079,1,LightGBM test
1527,0.1143058561274805,0,LightGBM test
1528,0.1143013066466847,0,LightGBM test
1529,0.1142465830538757,1,LightGBM test
1530,0.1142318192277182,0,LightGBM test
1531,0.1141997727511877,0,LightGBM test
1532,0.1138965843013194,0,LightGBM test
1533,0.1138680159848336,1,LightGBM test
1534,0.1137852164322744,0,LightGBM test
1535,0.1137564793690308,0,LightGBM test
1536,0.1137555104560729,0,LightGBM test
1537,0.1137336807884684,0,LightGBM test
1538,0.113728596151764,0,LightGBM test
1539,0.1134870603899858,0,LightGBM test
1540,0.1133431609871114,0,LightGBM test
1541,0.1132391181238161,0,LightGBM test
1542,0.1130852453427185,0,LightGBM test
1543,0.1129711526384724,0,LightGBM test
1544,0.1128748524217424,0,LightGBM test
1545,0.1126274845956639,0,LightGBM test
1546,0.1125241028736507,0,LightGBM test
1547,0.1125044654499553,1,LightGBM test
1548,0.112362134432017,0,LightGBM test
1549,0.1123606912875559,0,LightGBM test
1550,0.112314121263357,0,LightGBM test
1551,0.1122893418195743,0,LightGBM test
1552,0.1122593440279294,0,LightGBM test
1553,0.1122433610009882,0,LightGBM test
1554,0.1121106481530476,0,LightGBM test
1555,0.1120773372879271,0,LightGBM test
1556,0.1120197598609886,0,LightGBM test
1557,0.1119710351664155,0,LightGBM test
1558,0.1119449301512181,0,LightGBM test
1559,0.1119185295992803,0,LightGBM test
1560,0.1118825850577312,0,LightGBM test
1561,0.1118553888194752,0,LightGBM test
1562,0.1118150450925627,0,LightGBM test
1563,0.1116693032124915,1,LightGBM test
1564,0.1116289640836841,0,LightGBM test
1565,0.1116213508677643,0,LightGBM test
1566,0.1115380267940284,1,LightGBM test
1567,0.1114019654106106,0,LightGBM test
1568,0.1112446087402594,0,LightGBM test
1569,0.1112269375752526,0,LightGBM test
1570,0.1111302356147737,0,LightGBM test
1571,0.111108981147954,1,LightGBM test
1572,0.1110682810874572,0,LightGBM test
1573,0.1108674995949458,0,LightGBM test
1574,0.1108150634190679,0,LightGBM test
1575,0.1107946116336589,0,LightGBM test
1576,0.1107755685530642,0,LightGBM test
1577,0.1107714481551498,0,LightGBM test
1578,0.1107007789612276,1,LightGBM test
1579,0.1106562286409766,0,LightGBM test
1580,0.1106188459791973,0,LightGBM test
1581,0.1106134503540317,0,LightGBM test
1582,0.1105868888990504,0,LightGBM test
1583,0.1105192977071953,0,LightGBM test
1584,0.1104453437218647,0,LightGBM test
1585,0.110371739922378,0,LightGBM test
1586,0.1103654052322292,0,LightGBM test
1587,0.11035441280098,0,LightGBM test
1588,0.1103516280465216,0,LightGBM test
1589,0.1102387258682648,0,LightGBM test
1590,0.1101070457413899,0,LightGBM test
1591,0.1100867193730965,0,LightGBM test
1592,0.1098878443296065,0,LightGBM test
1593,0.1098529101778136,0,LightGBM test
1594,0.109729510997645,0,LightGBM test
1595,0.1096865912873704,0,LightGBM test
1596,0.1094561895841154,0,LightGBM test
1597,0.109448284957615,0,LightGBM test
1598,0.1093569638182668,0,LightGBM test
1599,0.1092684124039213,0,LightGBM test
1600,0.1092599023752974,0,LightGBM test
1601,0.1091997513606598,1,LightGBM test
1602,0.1090500517742303,0,LightGBM test
1603,0.1090385829189795,0,LightGBM test
1604,0.1088167254321033,0,LightGBM test
1605,0.1087902194913822,0,LightGBM test
1606,0.1087351335228318,1,LightGBM test
1607,0.1083563862329903,0,LightGBM test
1608,0.1082472896218823,0,LightGBM test
1609,0.1082177419525936,0,LightGBM test
1610,0.1081835430886984,0,LightGBM test
1611,0.1081354338692633,0,LightGBM test
1612,0.1079583062020143,0,LightGBM test
1613,0.1079434962647249,0,LightGBM test
1614,0.1079207161037643,0,LightGBM test
1615,0.1077984839893889,0,LightGBM test
1616,0.107748992929659,0,LightGBM test
1617,0.1076118649671313,0,LightGBM test
1618,0.1074537116811633,0,LightGBM test
1619,0.1074482429547414,0,LightGBM test
1620,0.1074336126836998,0,LightGBM test
1621,0.1073747254466689,0,LightGBM test
1622,0.1073242330009647,0,LightGBM test
1623,0.1072318351141618,1,LightGBM test
1624,0.1072035495960601,0,LightGBM test
1625,0.1070810368462566,0,LightGBM test
1626,0.1069994436638614,0,LightGBM test
1627,0.1068453409205782,0,LightGBM test
1628,0.1067146157860364,0,LightGBM test
1629,0.106641359551234,0,LightGBM test
1630,0.1065821016941057,0,LightGBM test
1631,0.1064220412175733,0,LightGBM test
1632,0.1064010485700521,1,LightGBM test
1633,0.1063538512628518,0,LightGBM test
1634,0.1062681556835923,0,LightGBM test
1635,0.1061697368478711,0,LightGBM test
1636,0.1060578528137315,0,LightGBM test
1637,0.1060179295917502,0,LightGBM test
1638,0.105899431315249,0,LightGBM test
1639,0.1058915172127686,0,LightGBM test
1640,0.1058672685128575,0,LightGBM test
1641,0.1058638330941066,0,LightGBM test
1642,0.1058591329348343,0,LightGBM test
1643,0.1058180706775267,0,LightGBM test
1644,0.1057735818015903,0,LightGBM test
1645,0.1057520902559139,0,LightGBM test
1646,0.1057298118428841,1,LightGBM test
1647,0.1057234191984192,1,LightGBM test
1648,0.1057118668699333,0,LightGBM test
1649,0.1057112875826151,0,LightGBM test
1650,0.1055522221499752,0,LightGBM test
1651,0.105525809281656,1,LightGBM test
1652,0.1055202900621943,0,LightGBM test
1653,0.1054008587771839,0,LightGBM test
1654,0.1053800341309088,0,LightGBM test
1655,0.1053627895654942,1,LightGBM test
1656,0.1052045099139172,0,LightGBM test
1657,0.1049385201512479,0,LightGBM test
1658,0.1048387222512667,0,LightGBM test
1659,0.1047726416934405,1,LightGBM test
1660,0.1047711640015499,0,LightGBM test
1661,0.1047110704408072,0,LightGBM test
1662,0.1046204323857153,1,LightGBM test
1663,0.1045955090460283,1,LightGBM test
1664,0.1045331811819357,0,LightGBM test
1665,0.1044547579369189,0,LightGBM test
1666,0.1044292058369897,0,LightGBM test
1667,0.1041519579109906,0,LightGBM test
1668,0.1041061792558497,1,LightGBM test
1669,0.104105990136959,0,LightGBM test
1670,0.1040779176214016,0,LightGBM test
1671,0.1040585301534922,0,LightGBM test
1672,0.1040026364956462,0,LightGBM test
1673,0.1039637664032229,0,LightGBM test
1674,0.1039531335782164,0,LightGBM test
1675,0.1039297682721487,0,LightGBM test
1676,0.103926169183763,0,LightGBM test
1677,0.1036928407312787,0,LightGBM test
1678,0.1036315055314153,1,LightGBM test
1679,0.1034396051902096,1,LightGBM test
1680,0.1033371441156504,0,LightGBM test
1681,0.1033076965918305,0,LightGBM test
1682,0.1031674548983922,0,LightGBM test
1683,0.1031380373919175,0,LightGBM test
1684,0.1028784037361767,0,LightGBM test
1685,0.1028200053301996,0,LightGBM test
1686,0.1027409751709944,0,LightGBM test
1687,0.1026867413914461,0,LightGBM test
1688,0.1026224228309063,0,LightGBM test
1689,0.1024295294850233,0,LightGBM test
1690,0.1021821506471687,0,LightGBM test
1691,0.1021491001626628,0,LightGBM test
1692,0.1021453471799498,0,LightGBM test
1693,0.1020838468238247,0,LightGBM test
1694,0.1020794197001036,0,LightGBM test
1695,0.1020531685002295,0,LightGBM test
1696,0.1020496822117602,0,LightGBM test
1697,0.1017516430813552,0,LightGBM test
1698,0.1017299778682619,0,LightGBM test
1699,0.1016974667521366,0,LightGBM test
1700,0.1016711944277073,0,LightGBM test
1701,0.1016211253180694,0,LightGBM test
1702,0.1015776810449356,0,LightGBM test
1703,0.1015762453806715,0,LightGBM test
1704,0.1014526167194547,0,LightGBM test
1705,0.1014398756409067,0,LightGBM test
1706,0.1014299658100503,1,LightGBM test
1707,0.1013829820289718,0,LightGBM test
1708,0.1013547382723819,0,LightGBM test
1709,0.101342250605725,0,LightGBM test
1710,0.1012883117614348,0,LightGBM test
1711,0.1012485758557446,0,LightGBM test
1712,0.1012090337837957,0,LightGBM test
1713,0.1011895994397585,0,LightGBM test
1714,0.1011865691992881,0,LightGBM test
1715,0.101160633139358,0,LightGBM test
1716,0.1011516155330245,0,LightGBM test
1717,0.101118974363478,0,LightGBM test
1718,0.1010435041810713,0,LightGBM test
1719,0.1010402526817983,0,LightGBM test
1720,0.1010279200379125,0,LightGBM test
1721,0.1009957329058044,1,LightGBM test
1722,0.1008955371925139,0,LightGBM test
1723,0.1008891132952267,1,LightGBM test
1724,0.1007962421816919,0,LightGBM test
1725,0.1007761129275479,0,LightGBM test
1726,0.1007442389938085,0,LightGBM test
1727,0.1006947565679037,0,LightGBM test
1728,0.1005265844973792,0,LightGBM test
1729,0.1004022009105659,0,LightGBM test
1730,0.1003813921529355,0,LightGBM test
1731,0.1003810460906149,0,LightGBM test
1732,0.1001725369246081,0,LightGBM test
1733,0.1001579368280143,0,LightGBM test
1734,0.1001244573410631,0,LightGBM test
1735,0.0999193683950081,0,LightGBM test
1736,0.0999127008084338,0,LightGBM test
1737,0.0998774932962742,0,LightGBM test
1738,0.0998270995846712,0,LightGBM test
1739,0.0997553624206621,0,LightGBM test
1740,0.0996902109286546,0,LightGBM test
1741,0.0995764836004273,1,LightGBM test
1742,0.0995436706638883,0,LightGBM test
